,words read,differents
18985,1898600,43367
18986,1898700,43370
18987,1898800,43372
18988,1898900,43376
18989,1899000,43377
18990,1899100,43377
18991,1899200,43381
18992,1899300,43386
18993,1899400,43388
18994,1899500,43391
18995,1899600,43392
18996,1899700,43393
18997,1899800,43393
18998,1899900,43394
18999,1900000,43397
19000,1900100,43398
19001,1900200,43399
19002,1900300,43402
19003,1900400,43407
19004,1900500,43416
19005,1900600,43427
19006,1900700,43447
19007,1900800,43464
19008,1900900,43468
19009,1901000,43477
19010,1901100,43488
19011,1901200,43494
19012,1901300,43501
19013,1901400,43508
19014,1901500,43544
19015,1901600,43546
19016,1901700,43571
19017,1901800,43596
19018,1901900,43598
19019,1902000,43599
19020,1902100,43603
19021,1902200,43603
19022,1902300,43604
19023,1902400,43604
19024,1902500,43607
19025,1902600,43609
19026,1902700,43611
19027,1902800,43614
19028,1902900,43620
19029,1903000,43622
19030,1903100,43626
19031,1903200,43630
19032,1903300,43631
19033,1903400,43635
19034,1903500,43636
19035,1903600,43636
19036,1903700,43638
19037,1903800,43648
19038,1903900,43654
19039,1904000,43663
19040,1904100,43671
19041,1904200,43674
19042,1904300,43679
19043,1904400,43692
19044,1904500,43699
19045,1904600,43702
19046,1904700,43703
19047,1904800,43714
19048,1904900,43716
19049,1905000,43717
19050,1905100,43718
19051,1905200,43718
19052,1905300,43720
19053,1905400,43722
19054,1905500,43725
19055,1905600,43730
19056,1905700,43735
19057,1905800,43747
19058,1905900,43755
19059,1906000,43774
19060,1906100,43777
19061,1906200,43792
19062,1906300,43795
19063,1906400,43800
19064,1906500,43808
19065,1906600,43824
19066,1906700,43828
19067,1906800,43840
19068,1906900,43844
19069,1907000,43845
19070,1907100,43848
19071,1907200,43853
19072,1907300,43856
19073,1907400,43873
19074,1907500,43875
19075,1907600,43878
19076,1907700,43879
19077,1907800,43881
19078,1907900,43882
19079,1908000,43882
19080,1908100,43882
19081,1908200,43883
19082,1908300,43884
19083,1908400,43889
19084,1908500,43894
19085,1908600,43899
19086,1908700,43910
19087,1908800,43911
19088,1908900,43916
19089,1909000,43919
19090,1909100,43921
19091,1909200,43926
19092,1909300,43927
19093,1909400,43927
19094,1909500,43940
19095,1909600,43943
19096,1909700,43956
19097,1909800,43961
19098,1909900,43971
19099,1910000,43974
19100,1910100,43984
19101,1910200,43989
19102,1910300,43996
19103,1910400,44004
19104,1910500,44015
19105,1910600,44015
19106,1910700,44018
19107,1910800,44027
19108,1910900,44028
19109,1911000,44035
19110,1911100,44035
19111,1911200,44039
19112,1911300,44041
19113,1911400,44048
19114,1911500,44050
19115,1911600,44051
19116,1911700,44054
19117,1911800,44057
19118,1911900,44060
19119,1912000,44060
19120,1912100,44062
19121,1912200,44062
19122,1912300,44065
19123,1912400,44071
19124,1912500,44080
19125,1912600,44082
19126,1912700,44082
19127,1912800,44086
19128,1912900,44091
19129,1913000,44095
19130,1913100,44101
19131,1913200,44104
19132,1913300,44114
19133,1913400,44120
19134,1913500,44125
19135,1913600,44127
19136,1913700,44134
19137,1913800,44139
19138,1913900,44145
19139,1914000,44146
19140,1914100,44150
19141,1914200,44159
19142,1914300,44166
19143,1914400,44172
19144,1914500,44173
19145,1914600,44179
19146,1914700,44184
19147,1914800,44185
19148,1914900,44185
19149,1915000,44186
19150,1915100,44188
19151,1915200,44192
19152,1915300,44198
19153,1915400,44199
19154,1915500,44200
19155,1915600,44202
19156,1915700,44206
19157,1915800,44207
19158,1915900,44211
19159,1916000,44212
19160,1916100,44217
19161,1916200,44223
19162,1916300,44224
19163,1916400,44224
19164,1916500,44233
19165,1916600,44234
19166,1916700,44238
19167,1916800,44243
19168,1916900,44248
19169,1917000,44251
19170,1917100,44253
19171,1917200,44255
19172,1917300,44260
19173,1917400,44269
19174,1917500,44271
19175,1917600,44272
19176,1917700,44277
19177,1917800,44287
19178,1917900,44289
19179,1918000,44290
19180,1918100,44293
19181,1918200,44295
19182,1918300,44297
19183,1918400,44297
19184,1918500,44299
19185,1918600,44299
19186,1918700,44299
19187,1918800,44310
19188,1918900,44312
19189,1919000,44317
19190,1919100,44319
19191,1919200,44326
19192,1919300,44332
19193,1919400,44334
19194,1919500,44334
19195,1919600,44334
19196,1919700,44336
19197,1919800,44340
19198,1919900,44343
19199,1920000,44353
19200,1920100,44358
19201,1920200,44362
19202,1920300,44362
19203,1920400,44368
19204,1920500,44384
19205,1920600,44387
19206,1920700,44387
19207,1920800,44387
19208,1920900,44389
19209,1921000,44391
19210,1921100,44395
19211,1921200,44417
19212,1921300,44422
19213,1921400,44429
19214,1921500,44440
19215,1921600,44454
19216,1921700,44457
19217,1921800,44464
19218,1921900,44472
19219,1922000,44472
19220,1922100,44475
19221,1922200,44476
19222,1922300,44477
19223,1922400,44480
19224,1922500,44485
19225,1922600,44485
19226,1922700,44488
19227,1922800,44489
19228,1922900,44491
19229,1923000,44498
19230,1923100,44502
19231,1923200,44505
19232,1923300,44512
19233,1923400,44514
19234,1923500,44514
19235,1923600,44517
19236,1923700,44523
19237,1923800,44528
19238,1923900,44537
19239,1924000,44540
19240,1924100,44542
19241,1924200,44543
19242,1924300,44544
19243,1924400,44544
19244,1924500,44547
19245,1924600,44548
19246,1924700,44549
19247,1924800,44550
19248,1924900,44551
19249,1925000,44551
19250,1925100,44555
19251,1925200,44558
19252,1925300,44562
19253,1925400,44569
19254,1925500,44590
19255,1925600,44598
19256,1925700,44605
19257,1925800,44612
19258,1925900,44615
19259,1926000,44617
19260,1926100,44618
19261,1926200,44625
19262,1926300,44632
19263,1926400,44641
19264,1926500,44643
19265,1926600,44647
19266,1926700,44656
19267,1926800,44660
19268,1926900,44661
19269,1927000,44666
19270,1927100,44669
19271,1927200,44669
19272,1927300,44670
19273,1927400,44671
19274,1927500,44671
19275,1927600,44673
19276,1927700,44676
19277,1927800,44682
19278,1927900,44687
19279,1928000,44695
19280,1928100,44696
19281,1928200,44697
19282,1928300,44697
19283,1928400,44708
19284,1928500,44711
19285,1928600,44713
19286,1928700,44719
19287,1928800,44722
19288,1928900,44729
19289,1929000,44740
19290,1929100,44748
19291,1929200,44754
19292,1929300,44772
19293,1929400,44779
19294,1929500,44789
19295,1929600,44801
19296,1929700,44810
19297,1929800,44815
19298,1929900,44821
19299,1930000,44830
19300,1930100,44835
19301,1930200,44840
19302,1930300,44842
19303,1930400,44846
19304,1930500,44848
19305,1930600,44853
19306,1930700,44855
19307,1930800,44855
19308,1930900,44858
19309,1931000,44858
19310,1931100,44860
19311,1931200,44862
19312,1931300,44863
19313,1931400,44866
19314,1931500,44868
19315,1931600,44870
19316,1931700,44870
19317,1931800,44878
19318,1931900,44884
19319,1932000,44889
19320,1932100,44889
19321,1932200,44890
19322,1932300,44894
19323,1932400,44901
19324,1932500,44903
19325,1932600,44906
19326,1932700,44906
19327,1932800,44909
19328,1932900,44910
19329,1933000,44911
19330,1933100,44916
19331,1933200,44919
19332,1933300,44923
19333,1933400,44925
19334,1933500,44933
19335,1933600,44942
19336,1933700,44949
19337,1933800,44953
19338,1933900,44963
19339,1934000,44964
19340,1934100,44977
19341,1934200,44984
19342,1934300,44986
19343,1934400,44986
19344,1934500,44990
19345,1934600,44990
19346,1934700,44996
19347,1934800,44997
19348,1934900,44999
19349,1935000,45000
19350,1935100,45002
19351,1935200,45004
19352,1935300,45007
19353,1935400,45009
19354,1935500,45010
19355,1935600,45010
19356,1935700,45011
19357,1935800,45013
19358,1935900,45013
19359,1936000,45015
19360,1936100,45015
19361,1936200,45018
19362,1936300,45033
19363,1936400,45042
19364,1936500,45046
19365,1936600,45050
19366,1936700,45054
19367,1936800,45054
19368,1936900,45058
19369,1937000,45061
19370,1937100,45068
19371,1937200,45073
19372,1937300,45074
19373,1937400,45076
19374,1937500,45080
19375,1937600,45081
19376,1937700,45085
19377,1937800,45086
19378,1937900,45088
19379,1938000,45090
19380,1938100,45092
19381,1938200,45093
19382,1938300,45094
19383,1938400,45096
19384,1938500,45100
19385,1938600,45103
19386,1938700,45104
19387,1938800,45107
19388,1938900,45111
19389,1939000,45116
19390,1939100,45116
19391,1939200,45117
19392,1939300,45119
19393,1939400,45120
19394,1939500,45128
19395,1939600,45133
19396,1939700,45135
19397,1939800,45136
19398,1939900,45136
19399,1940000,45143
19400,1940100,45145
19401,1940200,45147
19402,1940300,45150
19403,1940400,45150
19404,1940500,45154
19405,1940600,45154
19406,1940700,45156
19407,1940800,45157
19408,1940900,45161
19409,1941000,45165
19410,1941100,45166
19411,1941200,45166
19412,1941300,45170
19413,1941400,45177
19414,1941500,45181
19415,1941600,45185
19416,1941700,45195
19417,1941800,45203
19418,1941900,45210
19419,1942000,45215
19420,1942100,45218
19421,1942200,45219
19422,1942300,45221
19423,1942400,45223
19424,1942500,45226
19425,1942600,45227
19426,1942700,45233
19427,1942800,45233
19428,1942900,45236
19429,1943000,45244
19430,1943100,45246
19431,1943200,45247
19432,1943300,45250
19433,1943400,45252
19434,1943500,45252
19435,1943600,45253
19436,1943700,45253
19437,1943800,45254
19438,1943900,45270
19439,1944000,45270
19440,1944100,45272
19441,1944200,45277
19442,1944300,45279
19443,1944400,45282
19444,1944500,45282
19445,1944600,45282
19446,1944700,45282
19447,1944800,45282
19448,1944900,45284
19449,1945000,45287
19450,1945100,45289
19451,1945200,45299
19452,1945300,45301
19453,1945400,45310
19454,1945500,45314
19455,1945600,45317
19456,1945700,45321
19457,1945800,45328
19458,1945900,45339
19459,1946000,45344
19460,1946100,45345
19461,1946200,45347
19462,1946300,45350
19463,1946400,45359
19464,1946500,45361
19465,1946600,45367
19466,1946700,45369
19467,1946800,45374
19468,1946900,45375
19469,1947000,45380
19470,1947100,45409
19471,1947200,45411
19472,1947300,45418
19473,1947400,45422
19474,1947500,45432
19475,1947600,45433
19476,1947700,45438
19477,1947800,45444
19478,1947900,45472
19479,1948000,45473
19480,1948100,45496
19481,1948200,45516
19482,1948300,45538
19483,1948400,45545
19484,1948500,45557
19485,1948600,45569
19486,1948700,45580
19487,1948800,45584
19488,1948900,45585
19489,1949000,45587
19490,1949100,45596
19491,1949200,45599
19492,1949300,45602
19493,1949400,45602
19494,1949500,45602
19495,1949600,45606
19496,1949700,45606
19497,1949800,45607
19498,1949900,45610
19499,1950000,45613
19500,1950100,45617
19501,1950200,45619
19502,1950300,45619
19503,1950400,45626
19504,1950500,45632
19505,1950600,45632
19506,1950700,45634
19507,1950800,45637
19508,1950900,45637
19509,1951000,45641
19510,1951100,45647
19511,1951200,45660
19512,1951300,45663
19513,1951400,45667
19514,1951500,45672
19515,1951600,45672
19516,1951700,45688
19517,1951800,45693
19518,1951900,45693
19519,1952000,45693
19520,1952100,45699
19521,1952200,45701
19522,1952300,45702
19523,1952400,45706
19524,1952500,45708
19525,1952600,45709
19526,1952700,45709
19527,1952800,45719
19528,1952900,45732
19529,1953000,45744
19530,1953100,45751
19531,1953200,45758
19532,1953300,45760
19533,1953400,45775
19534,1953500,45781
19535,1953600,45782
19536,1953700,45783
19537,1953800,45791
19538,1953900,45795
19539,1954000,45804
19540,1954100,45807
19541,1954200,45810
19542,1954300,45818
19543,1954400,45822
19544,1954500,45832
19545,1954600,45843
19546,1954700,45846
19547,1954800,45847
19548,1954900,45848
19549,1955000,45852
19550,1955100,45857
19551,1955200,45859
19552,1955300,45860
19553,1955400,45861
19554,1955500,45863
19555,1955600,45866
19556,1955700,45876
19557,1955800,45886
19558,1955900,45888
19559,1956000,45891
19560,1956100,45895
19561,1956200,45898
19562,1956300,45900
19563,1956400,45900
19564,1956500,45902
19565,1956600,45906
19566,1956700,45918
19567,1956800,45926
19568,1956900,45933
19569,1957000,45933
19570,1957100,45934
19571,1957200,45938
19572,1957300,45949
19573,1957400,45949
19574,1957500,45951
19575,1957600,45960
19576,1957700,45976
19577,1957800,45979
19578,1957900,45986
19579,1958000,45991
19580,1958100,45994
19581,1958200,46002
19582,1958300,46011
19583,1958400,46014
19584,1958500,46020
19585,1958600,46024
19586,1958700,46024
19587,1958800,46033
19588,1958900,46036
19589,1959000,46041
19590,1959100,46053
19591,1959200,46059
19592,1959300,46063
19593,1959400,46063
19594,1959500,46070
19595,1959600,46074
19596,1959700,46076
19597,1959800,46081
19598,1959900,46086
19599,1960000,46094
19600,1960100,46097
19601,1960200,46103
19602,1960300,46106
19603,1960400,46108
19604,1960500,46115
19605,1960600,46123
19606,1960700,46124
19607,1960800,46133
19608,1960900,46138
19609,1961000,46140
19610,1961100,46142
19611,1961200,46146
19612,1961300,46146
19613,1961400,46146
19614,1961500,46149
19615,1961600,46155
19616,1961700,46164
19617,1961800,46167
19618,1961900,46170
19619,1962000,46174
19620,1962100,46180
19621,1962200,46184
19622,1962300,46185
19623,1962400,46186
19624,1962500,46186
19625,1962600,46186
19626,1962700,46187
19627,1962800,46189
19628,1962900,46191
19629,1963000,46196
19630,1963100,46198
19631,1963200,46205
19632,1963300,46231
19633,1963400,46235
19634,1963500,46244
19635,1963600,46248
19636,1963700,46251
19637,1963800,46251
19638,1963900,46252
19639,1964000,46253
19640,1964100,46255
19641,1964200,46259
19642,1964300,46260
19643,1964400,46265
19644,1964500,46267
19645,1964600,46272
19646,1964700,46273
19647,1964800,46278
19648,1964900,46281
19649,1965000,46293
19650,1965100,46298
19651,1965200,46306
19652,1965300,46311
19653,1965400,46313
19654,1965500,46315
19655,1965600,46320
19656,1965700,46320
19657,1965800,46320
19658,1965900,46321
19659,1966000,46321
19660,1966100,46324
19661,1966200,46324
19662,1966300,46328
19663,1966400,46330
19664,1966500,46330
19665,1966600,46331
19666,1966700,46338
19667,1966800,46343
19668,1966900,46345
19669,1967000,46345
19670,1967100,46352
19671,1967200,46355
19672,1967300,46359
19673,1967400,46359
19674,1967500,46364
19675,1967600,46367
19676,1967700,46370
19677,1967800,46373
19678,1967900,46375
19679,1968000,46377
19680,1968100,46377
19681,1968200,46379
19682,1968300,46380
19683,1968400,46382
19684,1968500,46383
19685,1968600,46389
19686,1968700,46392
19687,1968800,46394
19688,1968900,46394
19689,1969000,46395
19690,1969100,46404
19691,1969200,46410
19692,1969300,46413
19693,1969400,46415
19694,1969500,46416
19695,1969600,46416
19696,1969700,46417
19697,1969800,46417
19698,1969900,46420
19699,1970000,46422
19700,1970100,46423
19701,1970200,46427
19702,1970300,46437
19703,1970400,46437
19704,1970500,46437
19705,1970600,46443
19706,1970700,46445
19707,1970800,46446
19708,1970900,46449
19709,1971000,46450
19710,1971100,46451
19711,1971200,46453
19712,1971300,46454
19713,1971400,46454
19714,1971500,46454
19715,1971600,46455
19716,1971700,46457
19717,1971800,46459
19718,1971900,46459
19719,1972000,46460
19720,1972100,46465
19721,1972200,46469
19722,1972300,46469
19723,1972400,46473
19724,1972500,46476
19725,1972600,46477
19726,1972700,46478
19727,1972800,46479
19728,1972900,46480
19729,1973000,46482
19730,1973100,46482
19731,1973200,46484
19732,1973300,46484
19733,1973400,46485
19734,1973500,46485
19735,1973600,46485
19736,1973700,46487
19737,1973800,46488
19738,1973900,46490
19739,1974000,46491
19740,1974100,46495
19741,1974200,46499
19742,1974300,46500
19743,1974400,46501
19744,1974500,46501
19745,1974600,46504
19746,1974700,46505
19747,1974800,46507
19748,1974900,46508
19749,1975000,46510
19750,1975100,46514
19751,1975200,46516
19752,1975300,46520
19753,1975400,46524
19754,1975500,46525
19755,1975600,46525
19756,1975700,46528
19757,1975800,46535
19758,1975900,46538
19759,1976000,46539
19760,1976100,46539
19761,1976200,46542
19762,1976300,46543
19763,1976400,46546
19764,1976500,46546
19765,1976600,46546
19766,1976700,46546
19767,1976800,46550
19768,1976900,46552
19769,1977000,46553
19770,1977100,46557
19771,1977200,46558
19772,1977300,46558
19773,1977400,46563
19774,1977500,46568
19775,1977600,46570
19776,1977700,46571
19777,1977800,46573
19778,1977900,46577
19779,1978000,46577
19780,1978100,46577
19781,1978200,46580
19782,1978300,46580
19783,1978400,46582
19784,1978500,46585
19785,1978600,46588
19786,1978700,46588
19787,1978800,46589
19788,1978900,46591
19789,1979000,46591
19790,1979100,46591
19791,1979200,46591
19792,1979300,46591
19793,1979400,46592
19794,1979500,46595
19795,1979600,46596
19796,1979700,46602
19797,1979800,46618
19798,1979900,46653
19799,1980000,46673
19800,1980100,46693
19801,1980200,46699
19802,1980300,46707
19803,1980400,46709
19804,1980500,46720
19805,1980600,46724
19806,1980700,46726
19807,1980800,46732
19808,1980900,46743
19809,1981000,46771
19810,1981100,46783
19811,1981200,46787
19812,1981300,46791
19813,1981400,46800
19814,1981500,46814
19815,1981600,46819
19816,1981700,46823
19817,1981800,46830
19818,1981900,46832
19819,1982000,46836
19820,1982100,46837
19821,1982200,46838
19822,1982300,46840
19823,1982400,46842
19824,1982500,46843
19825,1982600,46843
19826,1982700,46843
19827,1982800,46846
19828,1982900,46846
19829,1983000,46846
19830,1983100,46847
19831,1983200,46848
19832,1983300,46851
19833,1983400,46852
19834,1983500,46853
19835,1983600,46853
19836,1983700,46853
19837,1983800,46853
19838,1983900,46853
19839,1984000,46853
19840,1984100,46853
19841,1984200,46853
19842,1984300,46853
19843,1984400,46854
19844,1984500,46854
19845,1984600,46854
19846,1984700,46854
19847,1984800,46854
19848,1984900,46854
19849,1985000,46854
19850,1985100,46854
19851,1985200,46854
19852,1985300,46854
19853,1985400,46854
19854,1985500,46854
19855,1985600,46855
19856,1985700,46855
19857,1985800,46856
19858,1985900,46865
19859,1986000,46873
19860,1986100,46877
19861,1986200,46879
19862,1986300,46882
19863,1986400,46884
19864,1986500,46886
19865,1986600,46887
19866,1986700,46888
19867,1986800,46891
19868,1986900,46893
19869,1987000,46893
19870,1987100,46893
19871,1987200,46907
19872,1987300,46913
19873,1987400,46921
19874,1987500,46923
19875,1987600,46924
19876,1987700,46929
19877,1987800,46936
19878,1987900,46936
19879,1988000,46936
19880,1988100,46936
19881,1988200,46936
19882,1988300,46936
19883,1988400,46936
19884,1988500,46936
19885,1988600,46936
19886,1988700,46936
19887,1988800,46936
19888,1988900,46936
19889,1989000,46936
19890,1989100,46936
19891,1989200,46936
19892,1989300,46936
19893,1989400,46936
19894,1989500,46936
19895,1989600,46936
19896,1989700,46936
19897,1989800,46936
19898,1989900,46936
19899,1990000,46936
19900,1990100,46936
19901,1990200,46936
19902,1990300,46936
19903,1990400,46936
19904,1990500,46936
19905,1990600,46936
19906,1990700,46936
19907,1990800,46936
19908,1990900,46936
19909,1991000,46937
19910,1991100,46942
19911,1991200,46944
19912,1991300,46947
19913,1991400,46950
19914,1991500,46950
19915,1991600,46954
19916,1991700,46956
19917,1991800,46957
19918,1991900,46958
19919,1992000,46960
19920,1992100,46962
19921,1992200,46967
19922,1992300,46968
19923,1992400,46970
19924,1992500,46971
19925,1992600,46972
19926,1992700,46973
19927,1992800,46976
19928,1992900,46979
19929,1993000,46982
19930,1993100,46982
19931,1993200,46983
19932,1993300,46985
19933,1993400,46986
19934,1993500,46991
19935,1993600,46995
19936,1993700,46997
19937,1993800,46998
19938,1993900,46999
19939,1994000,47001
19940,1994100,47003
19941,1994200,47005
19942,1994300,47008
19943,1994400,47009
19944,1994500,47010
19945,1994600,47012
19946,1994700,47016
19947,1994800,47019
19948,1994900,47020
19949,1995000,47024
19950,1995100,47026
19951,1995200,47027
19952,1995300,47028
19953,1995400,47029
19954,1995500,47034
19955,1995600,47035
19956,1995700,47037
19957,1995800,47038
19958,1995900,47039
19959,1996000,47039
19960,1996100,47041
19961,1996200,47043
19962,1996300,47043
19963,1996400,47044
19964,1996500,47044
19965,1996600,47046
19966,1996700,47049
19967,1996800,47050
19968,1996900,47052
19969,1997000,47053
19970,1997100,47054
19971,1997200,47055
19972,1997300,47055
19973,1997400,47055
19974,1997500,47056
19975,1997600,47057
19976,1997700,47057
19977,1997800,47058
19978,1997900,47060
19979,1998000,47060
19980,1998100,47060
19981,1998200,47060
19982,1998300,47063
19983,1998400,47063
19984,1998500,47063
19985,1998600,47065
19986,1998700,47065
19987,1998800,47067
19988,1998900,47068
19989,1999000,47070
19990,1999100,47072
19991,1999200,47074
19992,1999300,47075
19993,1999400,47075
19994,1999500,47081
19995,1999600,47087
19996,1999700,47087
19997,1999800,47088
19998,1999900,47094
19999,2000000,47096
20000,2000100,47098
20001,2000200,47098
20002,2000300,47098
20003,2000400,47098
20004,2000500,47100
20005,2000600,47102
20006,2000700,47102
20007,2000800,47102
20008,2000900,47103
20009,2001000,47105
20010,2001100,47105
20011,2001200,47107
20012,2001300,47107
20013,2001400,47108
20014,2001500,47108
20015,2001600,47108
20016,2001700,47109
20017,2001800,47113
20018,2001900,47113
20019,2002000,47114
20020,2002100,47114
20021,2002200,47114
20022,2002300,47114
20023,2002400,47114
20024,2002500,47115
20025,2002600,47115
20026,2002700,47116
20027,2002800,47116
20028,2002900,47117
20029,2003000,47120
20030,2003100,47122
20031,2003200,47125
20032,2003300,47125
20033,2003400,47125
20034,2003500,47125
20035,2003600,47125
20036,2003700,47128
20037,2003800,47129
20038,2003900,47129
20039,2004000,47130
20040,2004100,47143
20041,2004200,47144
20042,2004300,47144
20043,2004400,47147
20044,2004500,47147
20045,2004600,47148
20046,2004700,47149
20047,2004800,47152
20048,2004900,47156
20049,2005000,47156
20050,2005100,47157
20051,2005200,47160
20052,2005300,47164
20053,2005400,47164
20054,2005500,47166
20055,2005600,47166
20056,2005700,47166
20057,2005800,47166
20058,2005900,47167
20059,2006000,47171
20060,2006100,47171
20061,2006200,47173
20062,2006300,47174
20063,2006400,47175
20064,2006500,47175
20065,2006600,47175
20066,2006700,47175
20067,2006800,47175
20068,2006900,47175
20069,2007000,47175
20070,2007100,47175
20071,2007200,47177
20072,2007300,47180
20073,2007400,47182
20074,2007500,47183
20075,2007600,47183
20076,2007700,47183
20077,2007800,47184
20078,2007900,47187
20079,2008000,47188
20080,2008100,47188
20081,2008200,47189
20082,2008300,47189
20083,2008400,47189
20084,2008500,47189
20085,2008600,47189
20086,2008700,47189
20087,2008800,47191
20088,2008900,47192
20089,2009000,47192
20090,2009100,47193
20091,2009200,47194
20092,2009300,47194
20093,2009400,47195
20094,2009500,47195
20095,2009600,47197
20096,2009700,47199
20097,2009800,47201
20098,2009900,47201
20099,2010000,47202
20100,2010100,47203
20101,2010200,47203
20102,2010300,47203
20103,2010400,47203
20104,2010500,47204
20105,2010600,47204
20106,2010700,47209
20107,2010800,47213
20108,2010900,47213
20109,2011000,47215
20110,2011100,47217
20111,2011200,47218
20112,2011300,47218
20113,2011400,47218
20114,2011500,47219
20115,2011600,47219
20116,2011700,47221
20117,2011800,47222
20118,2011900,47222
20119,2012000,47224
20120,2012100,47224
20121,2012200,47226
20122,2012300,47230
20123,2012400,47230
20124,2012500,47232
20125,2012600,47233
20126,2012700,47235
20127,2012800,47235
20128,2012900,47235
20129,2013000,47236
20130,2013100,47237
20131,2013200,47238
20132,2013300,47238
20133,2013400,47238
20134,2013500,47238
20135,2013600,47238
20136,2013700,47239
20137,2013800,47240
20138,2013900,47240
20139,2014000,47240
20140,2014100,47240
20141,2014200,47240
20142,2014300,47240
20143,2014400,47240
20144,2014500,47240
20145,2014600,47241
20146,2014700,47243
20147,2014800,47243
20148,2014900,47243
20149,2015000,47246
20150,2015100,47253
20151,2015200,47254
20152,2015300,47255
20153,2015400,47256
20154,2015500,47258
20155,2015600,47258
20156,2015700,47260
20157,2015800,47262
20158,2015900,47263
20159,2016000,47263
20160,2016100,47265
20161,2016200,47265
20162,2016300,47266
20163,2016400,47266
20164,2016500,47266
20165,2016600,47267
20166,2016700,47267
20167,2016800,47267
20168,2016900,47267
20169,2017000,47269
20170,2017100,47269
20171,2017200,47271
20172,2017300,47272
20173,2017400,47273
20174,2017500,47274
20175,2017600,47274
20176,2017700,47274
20177,2017800,47274
20178,2017900,47275
20179,2018000,47275
20180,2018100,47275
20181,2018200,47277
20182,2018300,47277
20183,2018400,47277
20184,2018500,47277
20185,2018600,47278
20186,2018700,47278
20187,2018800,47279
20188,2018900,47279
20189,2019000,47279
20190,2019100,47281
20191,2019200,47282
20192,2019300,47289
20193,2019400,47296
20194,2019500,47297
20195,2019600,47305
20196,2019700,47305
20197,2019800,47305
20198,2019900,47305
20199,2020000,47305
20200,2020100,47305
20201,2020200,47305
20202,2020300,47305
20203,2020400,47305
20204,2020500,47305
20205,2020600,47305
20206,2020700,47305
20207,2020800,47305
20208,2020900,47305
20209,2021000,47305
20210,2021100,47305
20211,2021200,47305
20212,2021300,47305
20213,2021400,47305
20214,2021500,47305
20215,2021600,47305
20216,2021700,47305
20217,2021800,47305
20218,2021900,47305
20219,2022000,47305
20220,2022100,47305
20221,2022200,47305
20222,2022300,47305
20223,2022400,47305
20224,2022500,47305
20225,2022600,47305
20226,2022700,47305
20227,2022800,47307
20228,2022900,47308
20229,2023000,47308
20230,2023100,47310
20231,2023200,47313
20232,2023300,47315
20233,2023400,47316
20234,2023500,47316
20235,2023600,47316
20236,2023700,47316
20237,2023800,47316
20238,2023900,47316
20239,2024000,47316
20240,2024100,47316
20241,2024200,47316
20242,2024300,47316
20243,2024400,47316
20244,2024500,47316
20245,2024600,47316
20246,2024700,47316
20247,2024800,47316
20248,2024900,47316
20249,2025000,47316
20250,2025100,47316
20251,2025200,47316
20252,2025300,47316
20253,2025400,47316
20254,2025500,47316
20255,2025600,47316
20256,2025700,47316
20257,2025800,47316
20258,2025900,47316
20259,2026000,47316
20260,2026100,47316
20261,2026200,47316
20262,2026300,47316
20263,2026400,47316
20264,2026500,47316
20265,2026600,47316
20266,2026700,47320
20267,2026800,47324
20268,2026900,47326
20269,2027000,47328
20270,2027100,47328
20271,2027200,47333
20272,2027300,47334
20273,2027400,47339
20274,2027500,47340
20275,2027600,47340
20276,2027700,47340
20277,2027800,47340
20278,2027900,47340
20279,2028000,47340
20280,2028100,47340
20281,2028200,47341
20282,2028300,47341
20283,2028400,47341
20284,2028500,47342
20285,2028600,47343
20286,2028700,47344
20287,2028800,47352
20288,2028900,47354
20289,2029000,47354
20290,2029100,47354
20291,2029200,47355
20292,2029300,47356
20293,2029400,47360
20294,2029500,47360
20295,2029600,47360
20296,2029700,47361
20297,2029800,47362
20298,2029900,47362
20299,2030000,47362
20300,2030100,47363
20301,2030200,47363
20302,2030300,47363
20303,2030400,47363
20304,2030500,47365
20305,2030600,47366
20306,2030700,47366
20307,2030800,47366
20308,2030900,47366
20309,2031000,47367
20310,2031100,47367
20311,2031200,47368
20312,2031300,47368
20313,2031400,47368
20314,2031500,47368
20315,2031600,47368
20316,2031700,47369
20317,2031800,47375
20318,2031900,47376
20319,2032000,47377
20320,2032100,47377
20321,2032200,47378
20322,2032300,47379
20323,2032400,47380
20324,2032500,47382
20325,2032600,47383
20326,2032700,47385
20327,2032800,47388
20328,2032900,47388
20329,2033000,47389
20330,2033100,47389
20331,2033200,47390
20332,2033300,47390
20333,2033400,47391
20334,2033500,47392
20335,2033600,47392
20336,2033700,47393
20337,2033800,47395
20338,2033900,47395
20339,2034000,47395
20340,2034100,47395
20341,2034200,47395
20342,2034300,47395
20343,2034400,47395
20344,2034500,47395
20345,2034600,47395
20346,2034700,47395
20347,2034800,47396
20348,2034900,47396
20349,2035000,47396
20350,2035100,47397
20351,2035200,47397
20352,2035300,47397
20353,2035400,47398
20354,2035500,47400
20355,2035600,47400
20356,2035700,47400
20357,2035800,47400
20358,2035900,47402
20359,2036000,47402
20360,2036100,47402
20361,2036200,47402
20362,2036300,47405
20363,2036400,47408
20364,2036500,47408
20365,2036600,47409
20366,2036700,47409
20367,2036800,47410
20368,2036900,47410
20369,2037000,47411
20370,2037100,47411
20371,2037200,47412
20372,2037300,47413
20373,2037400,47413
20374,2037500,47413
20375,2037600,47414
20376,2037700,47414
20377,2037800,47414
20378,2037900,47414
20379,2038000,47416
20380,2038100,47417
20381,2038200,47419
20382,2038300,47419
20383,2038400,47419
